	english	sinhala	Similarity score	Alignment score
987	Gesture trigger	හැසිරීම් ක්‍රියාකරවනය	0.4857348774676211	0.454545
988	Build-in self test	තිළැලි ස්ව- පරීක්‍ෂනය	0.4857290190993808	0.754785
989	Configure KDE for multiple monitors	බහු දර්ශක සඳහා KDE සකසන්නName	0.48572555524879135	1.0
990	Hide window title bar	කවුළු මාතෘකාව භාවිත කරන්න	0.48570683533034753	0.519231
991	Set encoding for the file to open	ගොනව විවෘත කිරීමට සංකේතනය සකසන්න	0.48568387801060453	0.402852
992	A minimal but configurable window manager	සුළු නමුත් සැකසිය හැකි කවුළු කළමණාකරුවෙක්Name	0.4856741158873774	0.762422
993	The Cholesterol Free Desktop Environment. A desktop environment reminiscent of CDE	කොලෙස්ටරෝල් නිදහස් වැඩතල පාරිසරිකය, නැවත මතක් කරවන CDE වැඩතල පාරිසරික. Name	0.4856706020364072	0.567137
994	Configure System and CPU preferences	පද්ධති හා CPU අභිප්‍රේත සකසන්න	0.485666536304052	0.496077
995	Switch to Next Desktop	මීළඟ වැඩතලයට මාරුවන්න	0.4856614317104686	0.355731
996	Activation Gestures	සක්‍රීයකරණ හැසිරීම්	0.4856285442074295	0.55
997	Window gets focus	කවුළුව නාඹිගත වේ	0.48561137809883803	0.772876
998	Sphere Cap Deformation	ගෝල වැස්ම විරූප වීම	0.4855754320597043	0.302174
999	Show internal settings for remembering	මතක තබා ගැනීම සඳහා අභ්‍යන්තර සැකසුම් පෙන්වන්න	0.48552613696665503	0.361204
1000	Export bookmarks to a file in Mozilla format	Mozilla හැඩසවියට පිටු සලකුණු ගොනුවකට නිර්යාත කරයි	0.48551963267527753	0.37
1001	"If this option is checked, the default system bell will be used. See the ""System Bell"" control module for how to customize the system bell. Normally, this is just a ""beep""."	"මෙම විකල්පය සලකුණු කර ඇතිවිට, සම්මත පද්ධති සීනුව භාවිත වේ. පද්ධති සීනුව සැකසීම සඳහා ""පද්ධති සීනුව"" පාලක මොඩියුලය බලන්න. සාමාන්‍යයෙන්, එය ""බීප්"" නාදයකි."	0.4855011124309385	0.647266
1002	Run in the root XWindow	root හි XWindow තුළ ක්‍රියාත්මක කරන්න	0.4854777620639652	0.441886
1003	Style that uses the Windows XP style engine	Windows XP රටා එන්ජිම යොදාගන්නා රටාවක්Name	0.48545924870995805	0.736786
1005	Switch to Screen 0	0 වන තිරයට මාරුවන්න	0.485457144852262	0.511842
1006	Configure the behavior of Java and JavaScript	ජාවා හා ජාවාස්ක්‍රිප්ටයන්හී හැසිරීම සකසන්නName	0.48544123966712505	0.484043
1007	Select Signing Key	අත්සන් කරන යතුර තෝරන්න	0.4854348014531063	0.847826
1008	Draw separator between title bar and window contents:	මාතෘකා තීරුව හා කවුළු අන්තර්ගතය අතර වෙන්කිරීමක් අඳින්න:	0.4854219870903762	0.337632
1009	Setup Disabled Icon Effect	අක්‍රීය අයිකන අලංකරණය සකසන්න	0.4853852891956194	0.483397
1010	Show progress output for GUI	GUI සඳහා ප්‍රගති ප්‍රතිදානය පෙන්වන්න	0.4853637118358165	0.365331
1011	Superscripts and Subscripts	අනුස්ක්‍රිප්ට හා සුපිරි ස්ක්‍රිප්ට	0.4853325977601344	0.546429
1012	Installing KDM themes	KDE තේමා ස්ථාපනය කරමින්@ info: progress	0.48529568378580734	0.3625
1013	Hover on Normal Background	සාමාන්‍ය පසුබිම මත ගවසන්නcolor- kcm- set- preview	0.4852722435098258	0.333704
1014	"Error: Unable to open configuration file ""smb. conf"""	"වරදක්: ""smb. conf"" සැකසුම් ගොණුව සොයාගත නොහැක"	0.48519226306234486	0.517022
1015	Show opened connections	විවෘත සබඳතා පෙන්වන්න	0.4851767460058909	0.639881
1016	North Korean Won	උතුරු කොරියාවName	0.48510690889088437	0.882353
1017	Use declined form of month name	මාස නාමය සඳහා අවනත ප්‍රකාරය භාවිත කරන්න	0.48510320927016437	0.346875
1018	Newspaper activity	පුවත්පත් ක්‍රියාවලියක්Comment	0.48504286113893613	1.0
1019	Display a Cover Flow effect for the alt+tab window switcher	alt+tab කවුළු මාරුකිරීම සඳහා කවර ඇදහැලීමක් දක්වන්නName	0.48500982647237834	0.559848
1020	Ignore Selection	තෝරාගැනීම නොසලකන්න	0.48494944677804597	0.53096
1021	light drizzle	‍ටිකක් වැහිපොදweather condition	0.4849320671055466	0.52765
1022	Hotpluggable	හොට් ප්ලග්	0.48491277266293764	0.772727
1023	This is the icon associated with the selected file type. Choosing a different icon requires shared-mime-info to be at least version 0.40.	මෙය ගොනු වර්ගය හා බැඳි අයිකනයයි. වෙනස් අයිකනයක් තේරීමට shared- mime- info අවම වශයෙන් 0. 40 සංස්කරණයවත් විය යුතුයි.	0.4849025718867779	0.574638
1024	Reject all popup window requests.	කවුළුව ඉල්ලුම් කරන සියලු පොප්අප් ප්‍රතික්‍ෂේප කරන්න.	0.4848905568360351	0.492231
1025	Export bookmarks to a file in Internet Explorer's Favorites format	පිටු සලකුණු Internet Explorer හී Favorites හැඩසවියට ගොනුවකට නිර්යාත කරන්න	0.4848864319283166	0.534994
1026	The Meta key has been locked and is now active for all of the following keypresses.	Meta යතුර අඟුලු දමා ඇති අතර එය පහත සියළු යතුරු එබිම් සඳහා සක්‍රීය වේ.	0.4848422684153775	0.320238
1027	Cannot create thumbnail for directory	බහාළුම සඳහා කුඩාරූපයක් සැකසිය නොහැක	0.4848307149586617	0.540205
1028	Shared files and folders	හවුල් ගොනු සහ බහලුම්	0.4848233480443014	0.717143
1029	Scanning for plugins	ප්ලගීන සඳහා පිරික්සමින්	0.4847331737692002	1.0
1030	Import bookmarks from a file in Opera format	Opera හැඩසවිය ඇති ගොනුවකින් පිටු සලකුණු ආයාත කරයි	0.48471957647416275	0.337778
1031	Accept all popup window requests.	සියලු පොප් අප් කවුළු ඉල්ලීම් පිළිගන්න	0.4847059625899419	0.76548
1032	A free Scorched Earth clone for UNIX and X	UNIX හා X සඳහා Scorched Earth හී නිදහස් පිටපතක්Name	0.4847004537587054	0.762746
1034	Click this button to choose the file that contains the Java policies. These policies will be merged with the existing ones. Duplicate entries are ignored.	Java ප්‍රතිපත්ති අඩංගු ගොනුව තෝරාගැනීමට මෙම බොත්තම ක්ලික් කරන්න. මෙම ප්‍රතිපත්තීන් දැනට පවතින ඒවා සමඟ සම්මුහුර්ත වනු ඇත. සමාන ඇතුළත් කිරීම් මඟහරී.	0.4846851055335719	0.56941
1037	cancel shutdown	වසාදැමීම අවංගු කරන්න	0.4846609377709683	0.495536
1038	Dive into Angband and defeat Morgoth	Angband වෙත කිමිදී Morgoth පරදවන්නName	0.48462346391170286	0.421344
1039	Allows you to draw lines on the desktop	ඔබට වැඩතලය මත රේඛා ඇඳීමට ඉඩදෙයිName	0.48461399623192847	0.636111
1040	CardBus number	CardBus අංකය	0.48456823028391227	1.0
1041	Reserve empty spaces within the panel.	පැනලය තුල හිස් ඉඩ වෙන් කරන්නName	0.48451770981773734	0.41958
1042	Click this button to save the JavaScript policy to a zipped file. The file, named javascript_policy. tgz, will be saved to a location of your choice.	ජාවාස්ක්‍රිප්ට ප්‍රතිපත්ති සිප් ගොනුවකට සුරැකීමට මෙම බොත්තම ක්ලික් කරන්න. ඔබ කැමති ස්ථානයක javascript_ policy. tgz නමැති ගොනුවක් සුරැකෙනු ඇත.	0.4845021701330552	0.588732
1043	Window to Next Desktop	කවුළුව මීළඟ වැඩතලයට	0.48445044943946414	0.373913
1044	Dummy entry for indicating changes in an action's tree widget	ක්‍රියාවේ ගස් විජෙට්ටුවේ වෙනස්කම් දැක්වීම සඳහා ව්‍යාජ ඇතුළත් කිරීමක්	0.48441397693022736	0.350514
1045	Secure device	ආරක්‍ෂිත උපාංගය:	0.4844028506486211	0.514706
1046	Only use the blank screen saver	හිස් තිරසුරැකුමක් පමණක් භාවිත කරන්න	0.48439054188202135	0.744792
1047	Image Viewer	පිංතූර දසුනName	0.48434954893309623	0.550481
1048	Font & size adjustment for this encoding:	මෙම සංඛේතාංකනය සඳහා අකුරු ප්‍රමාණ වෙනස් කිරීම් (s):	0.48429295828100294	0.666667
1049	Assigns a lower priority to the selected service, moving it down in the list.	තෝරාගත් සේවාවට අඩු ප්‍රමුඛතාවක් දීම සඳහා එය ලැයිස්තුවේ පහළට ගෙනයන්න.	0.48428445383615326	0.547938
1050	Chance Freezing Drizzle	අහම්බෙන් ශීතල හිරිපොදweather forecast	0.48424771521240473	0.364035
1051	Unknown wireless controller	නොදන්නා රැහැන් රහිත පාලකය	0.4842293469409924	0.589286
1052	Click on this button to delete the policy for the host or domain selected in the list box.	ලැයිස්තු කොටුවෙන් තෝරාගත් ධාරකට හෝ ඩොමේනයට අදාල ප්‍රතිපත්තියක් මකා දැමීමට මෙම බොත්තම භාවිත කරන්න	0.4842254080576822	0.307806
1053	Move Files...	ගොනු ගෙනයන්න (o)	0.48417647095629945	0.764706
1054	Secondary latency timer	ද්වීතීයක ප්‍රමාද වේලා තැබීම	0.48416095197899267	0.327381
1055	Unknown Disc Type	නොදන්නා තැටි වර්‍ගය	0.4841600201325491	0.313889
1056	List the available profiles	භාවිතයට ඇති පැතිකඩ ලැයිස්තුව	0.48405118471418973	0.543103
1057	If supported, this option allows you to set the delay after which a pressed key will start generating keycodes. The'Repeat rate 'option controls the frequency of these keycodes.	සහාය දක්වයි නම්. මෙම විකල්පය ඔබට යතුරක් එබීම හා යතුරු කේත ජනනය වීම අතර පමාව සැකසීමට ඉඩ දේ. 'නැවත යෙදීමේ ප්‍රමාණය' මගින් එම යතුරු කේතයෙහි සංඛ්‍යාතය හසුරුවයි.	0.4839856445796613	0.366725
1058	Change how the read and writes of a given process are prioritized	දෙනලද සැකසුමේ කියවීම් හා ලිවීම් ප්‍රමුඛතාකරණය වන ආකාරය වෙනස් කරන්නName	0.4839550091419369	0.415813
1059	Un-named Color Scheme	නම් නොකළ වර්‍ණ ක්‍රමය	0.4839496742351912	0.340909
1061	Profile Management	පැතිකඩ කළමණාකරු	0.48387979381368496	0.429276
1062	Darken inactive windows	අක්‍රීය කවුළු අඳුරු කරන්නName	0.48380832542898133	0.354167
1063	Select a plugin policy for the above host or domain.	ඉහත ධාරක නාමයට හෝ ඩොමේන් නාමයට ප්ලගින ප්‍රතිපත්තිය තෝරන්න	0.48376176714373287	0.585556
1064	Date and time settings	දිනය සහ වේලා සැකසුම්Name	0.4837605617940426	0.791304
1065	Created folder.	බහලුමක් නිර්මාණය කරන්න. @ info	0.4837545558111742	0.362903
1066	Plasma wallpaper	Plasma පසුබිම්රූපName	0.48375129651221693	1.0
1067	Indexed files:	සූචිගත කල ගොනු:	0.48374398925807327	0.420833
1068	Custom Select this option to define a custom color for the default font.	රුචි ඔබට අභිප්‍රේත වර්ණයක් පෙරනිමි අකුරු සඳහා ලබාදීමට මෙම විකල්පය තෝරන්න.	0.4837214299623156	0.428267
1069	Stonewall 2 by Tigert	Tigert විසින් ගල්බිත්තිය 2Comment	0.48370656347833574	0.43984
1070	Enter a part of a filename pattern, and only file types with a matching file pattern will appear in the list. Alternatively, enter a part of a file type name as it appears in the list.	ගොනු නාම රටාවේ කොටසක් එක් කරන්න, ගොණු රටාවට ගැලපෙන ගොණු වර්‍ග පමණක් පහත ලැයිස්තුවේ දැක්වේ. ඊට අමතරව, ලැයිස්තුගත වන විට ගොණු වර්‍ගයේ නමේ කොටසක් ඇතුළත් කරන්න.	0.48370393553341273	0.474953
1071	This application's bugs are reported to the KDE bug tracking system: click Next to start the reporting process. You can manually report at %1	මෙම භාවිත යෙදවුමේ වැරදි KDE වැරදි හඹායෑම් පද්ධතිය වෙත වාර්ථා කෙරේ: වාර්ථා කිරීම ආරම්භයට ඊලඟ ක්ලික් කරන්න. ඔබට එය ශ්‍රමිකව% 1 වෙත වාර්ථා කල හැක@ info	0.48365533949254313	0.520276
1072	Here you can configure what the Konqueror file manager will do when you click on a file belonging to this group. Konqueror can display the file in an embedded viewer or start up a separate application. You can change this setting for a specific file type in the'Embedding 'tab of the file type configuration. Dolphin shows files always in a separate viewer	මෙහිදී ඔබට මෙම කණ්ඩායමට අයත් ගොනුවක් ක්ලික් කල විට Konqueror ගොනු පාලකය විසින් කල යුතු කාර්යය සැකසිය හැක. Konqueror හට ගොනුව තිළැලි දසුනක දැක්වීමට හෝ වෙනත් භාවිත යෙදුමක් ආරම්භ කිරීමට හැක. ඔබට එක් එක් ගොනු වර්ගය සඳහා මෙම සැකසුම ගොනු වර්ග සැකසුමේ 'අඩංගුකරවීමට' ටැබය භාවිතයෙක් වෙනස් කල හැක.	0.4836518394331506	0.506244
1073	Install. desktop files into directory < dir >	. desktop ගොනු < dir > බහලුමට ස්ථාපනය කරන්නNAME OF TRANSLATORS	0.48361591497814516	0.519496
1074	Show the Desktop folder	වැඩතල බහාළුම පෙන්වන්න	0.48358912629191764	0.63447
1075	Unknown communication controller	නොදන්නා සන්නිවේදන පාලකය	0.48358215537155047	0.621212
1076	Only accept cookies from originating server	කේන්ද්‍රීය ධාරකයෙන් පමණක් කුකී පිළිගන්න (p)	0.4834081470617093	0.545455
1077	Use setting from global policy.	ගෝලීය ප්‍රතිපත්ති වල සැකසුම් භාවිත කරන්න	0.4833579343103338	0.652058
1078	Toggle Invert Effect on Window	කවුළුව මත යටිකුරය සැරසිලි සඳහා මාරුවන්න	0.48333980204188265	0.425806
1079	& Turn off computer	පරිගණකය වසාදමන්න (T)	0.483329424780095	0.560714
1080	Recently Closed Tabs	මැතකදි පිවිසි ටැබය වසන්න@ action: inmenu Tools	0.4833066716964822	0.492908
1081	& Use system bell whenever a key is accepted	යතුරක් පිළිගැනෙන සැම විටම පද්ධති සීනුව භාවිත කරන්න (U)	0.48330039277789183	0.626263
1083	Change the selected identifier text.	තෝරගත් අනන්‍යතා පෙළ වෙනස් කරන්න.	0.4831855610245839	0.88534
1084	Different activity for each desktop	එක් එක් වැඩතලයේ වෙනස් ක්‍රියාකාරකම්	0.4831751513702329	0.569444
1086	Extra size grip display:	අධි ප්‍රමාණිත බැඳුම් දර්ශකය:	0.4831038029078627	0.317931
1088	Maximum size of snowflake:	හිම පියළි වල උපරිම ප්‍රමාණය (a):	0.4829607788778958	0.619529
1089	Unable to create folder %1	% 1 බහාළුම සැකසිය නොහැකි විය	0.48284394200891256	0.340358
1090	Focus on Normal Background	සාමාන්‍ය පසුබිමේ නාභිගත කරන්නcolor- kcm- set- preview	0.48283436021301895	0.527778
1091	Save the current color scheme	වත්මන් වර්ණ තේමාව සුරකින්න	0.48282169859157875	0.633333
1092	Cook islands	කූක් දිවයින්Name	0.48279876422020607	0.454751
1093	Open at the given position in the bookmarks file	පිටු සලකුණු ගොනුවේ දෙනලද ස්ථාන විවෘත කරයි	0.48279407212976366	0.447279
1094	All folders	සියලු බහලුම්@ option: check	0.48279190430184826	0.75
1095	Thunderstorms Likely	අකුණු කුණාටුව විය හැකweather forecast	0.48270487433183007	0.438596
1097	Rollback to System Default	පද්ධති පෙරනිමියට පිහිටු වන්න	0.4826716907264199	0.320562
1098	Negative Text on Normal Background	සාමාන්‍ය පසුබිමේ ඍන පෙළcolor- kcm- set- preview	0.48266907557990635	0.483631
1099	Start a random KDE screen saver	අහඹු KDE තිර සුරැකුමක් ආරම්භ කරයි	0.48266865318873897	0.303309
1101	cloudy with sleet	වලාකුලු සහිත තුෂාරයweather forecast	0.48260423610918224	0.361111
1102	Gradual Clearing	ක්‍රමයෙන් පැහැදිලි වෙමින්weather forecast	0.48258486698614433	0.371849
1103	Show hidden folders	සැඟවුනු ගොනු පෙන්වන්න	0.48258354648714885	0.643182
1104	Allow scripts to change the window size.	කවුළු ස්ථාන වෙනස් කිරීම සඳහා ස්ක්‍රිප්ට වලට ඉඩ දෙන්න.	0.48254145061946474	0.511969
1106	heavy freezing drizzle	කද සීකල හිරිකඩweather condition	0.4825121345638763	0.392663
1107	Flurries Likely	අහම්බෙන් හදිස් කුඩා වැහිweather forecast	0.48250942019512877	0.391006
1108	Unknown storage controller	නොදන්නා ගබඩා පාලකය	0.48246863757958636	0.641326
1109	Use this button to retry loading the bug report.	තෝරාගත් වැරදි වාර්ථාව පිළිබඳ තොරතුරු දැක්වීම සඳහා මෙම බොත්තම භාවිත කරන්න@ action: button	0.4824353725853143	0.512956
1110	Click to change all fonts	සියළුම අකුරු වෙනස් කිරීමට මෙය ක්ලික් කරන්න	0.48240124371659476	0.744633
1111	Switch to Desktop 9	9 වන වැඩතලයට මාරුවන්න	0.48231385499821045	0.856818
1112	Add operating system name	මෙහෙයුම් පද්ධති නාමය ඇතුළත් කරන්න (y)	0.48229194738087244	0.602227
1113	heavy drizzle	ගොඩක් වැහිපොදweather condition	0.48228059653774835	0.83871
1114	Information about Selected Window	තෝරාගත් කවුළුව පිළිබඳ තොරතුරු	0.4822697157796938	0.763725
1115	Configure the history sidebar	අතීත පැතිතීරුව සැකසීමName	0.4822140667238273	0.703846
1116	Style that uses the Windows Vista style engine	Windows Vista රටා එන්ජිම යොදාගන්නා රටාවක්Name	0.4821967760217376	0.7537
1117	Fallback icon theme	ආපසු වැටෙන අයිකන තේමාName	0.4821845300029963	0.644231
1118	Virtual desktop sixteen is selected	දහසය වැනි අතත්‍ය වැඩතලය තෝරාගැණිනිName	0.4821829066204373	0.492521
1119	Select preferred terminal application:	නිර්දේශිත අග්‍ර යෙදුම තෝරන්න:	0.4821808313281508	0.810256
1120	Mouse This module allows you to choose various options for the way in which your pointing device works. Your pointing device may be a mouse, trackball, or some other hardware that performs a similar function.	මවුසයe මෙම මොඩියුලය ඔබට ඔබේ ලක්‍ෂක උපකරණය ක්‍රියාකරන ආකාරය පිළිබඳ විවිධ අභිප්‍රේත තෝරාගැනීමට ඉඩ දේ. ඔබේ ලක්‍ෂක උපකරණය ඇතැම්විට මවුසයක්, ට්‍රැක් බෝලයක් හෝ එවන් කාර්‍යයක් ඉටුකරන වෙනත් දෘඩාංගයක් විය හැක.	0.48217317061062204	0.514783
1121	The compositing performance was too slow and compositing has been suspended	රචනා කාර්‍යයක්‍ෂමතා වේගය ඉතා අඩු වූ බැවින් එය අත්හිටුවිනිName	0.482168369111605	0.661927
1122	Import bookmarks from a file in Mozilla format	Mozilla හැඩසවිය ඇති ගොනුවකින් පිටු සලකුණු ආයාත කරයි	0.48216429351305123	0.364566
1123	A lightweight GTK2 based window manager	GTK2 පාදක කරගත් සැහැල්ලු කවුළු කළමණාකරුවෙක්Name	0.4821407673007343	0.327083
1124	Show Paint	ඇඳීම් පෙන්වන්නComment	0.4821372070000507	0.590909
1125	The Caps Lock key has been activated.	Caps Lock යතුර සක්‍රීය කර ඇත.	0.4821326236560708	0.509649
1126	Fade between virtual desktops when switching between them	අතත්‍ය වැඩතල අතර මාරුවීමේදී ඒවා අතර විවර්ණය කරන්නName	0.48213162858155556	0.401341
1127	Remove all proxy exception addresses from the list.	ලැයිස්තුවෙන් සියළු ප්‍රොක්සි මඟහැරීම් ලිපින ඉවත් කරන්න.	0.4821129291958641	0.620879
1128	You must specify at least one valid proxy environment variable.	ඔබ අවම වශයෙන් එක් වලගු ප්‍රොක්සි පාරිසරික විචල්‍යක් ඇතුළත් කල යුතුයි.	0.4820713402768888	0.514955
1129	The Hyper key has been locked and is now active for all of the following keypresses.	Hyper යතුර අඟුලු දමා ඇති අතර එය පහත සියළු යතුරු එබිම් සඳහා සක්‍රීය වේ.	0.4820297691876476	0.380779
1130	Import bookmarks from a file in Internet Explorer's Favorites format	Internet Explorer හී Favorites හැඩසවිය ඇති ගොනුවකින් පිටු සලකුණු ආයාත කරන්න	0.48202161410154076	0.539855
1131	Profile to open	විවෘත කළයුතු පැතිකඩ	0.481816265208181	0.30625
1132	Used for normal text (e. g. button labels, list items).	සාමාන්‍ය පෙළ සඳහා භාවිත වේ (උදා. බොත්තම් ලේබල, ලැයිස්තු අයිතම).	0.48179786320542917	0.542411
1133	System preferences and setup programs	පද්ධති අභිප්‍රේත හා ස්ථාපක වැඩසටහන්Comment	0.4817350076045841	0.391983
1134	Guide to KDE widgets	KDE විජෙට්ටු වෙත නියමුවක්Name	0.4816995873115957	0.502381
1135	Name of. knsrc file to read configuration from	මානකරණයෙන් කියවිය යුතු. knsrc ගොනු නාමය	0.48167181089229416	0.628457
1136	Next View Container	මීළඟ දසුන් එකතුව	0.4816613716830034	0.397059
1137	Unknown Button Type	නොදන්නා බොත්තම් වර්‍ගය	0.481657009862829	0.701087
1138	URL grabber enabled	URL ඇදීම සක්‍රීයයි	0.48160442206426524	0.536842
1139	Dropped Packets Rate	මගහැරුණු ඇසුරුම් අගය	0.4815839044749737	0.619048
1140	No profiles available	පැතිකඩ භාවිතයට නැත	0.48150214937049896	0.388756
1141	Failed to run qdbusviewer	qdbusviewer ක්‍රියාත්මක කිරීම අසාර්ථකයි	0.48150188988802256	0.640385
1142	KDE only reads files with sh extensions for setting up the environment.	පරිසරය සැකසීම සඳහා KDE කියවනු ලබන්නේ sh දිගු සහිත ගොණු පමණි.	0.4814593489281833	0.4852
1143	Search and Launch Engine	සොයා ක්‍රියාකරවන එන්ජිමComment	0.4814562663959805	0.365806
1144	This display shows information about partitions and hard disks of your system.	මෙම දර්ශකය ඔබේ පද්ධතියේ දෘඩ තැටි හා ඒවායේ කොටස් පෙන්වයිNAME OF TRANSLATORS	0.4814132578030694	0.637131
1145	Inactive windows:	අක්‍රීය කවුළු:	0.48134830727940425	0.483333
1147	in an application based on the contents of the URL	URL හී අන්තර්ගතය මත පදනම් වූ යෙදුම තුල	0.48132277750301	0.510558
1148	character special	අක්‍ෂර විශේෂිත	0.4813070440723095	0.544444
1149	& Enable display power management	තිර බල පරිපාලනය සක්‍රීය කරන්න (E)	0.48124556930270046	0.544118
1150	Use window class and window & role (specific window)	කවුළු කාණ්ඩය හා කවුළු චරිතය භාවිත කරන්න (නිශ්චිත කවුළුව) (r)	0.4812342819204787	0.75116
1151	Add new identification text for a site.	අඩවියක් වෙත නව අනන්‍යතා පෙළක් එක් කරන්න.	0.4812280831683893	0.642988
1152	Firewire Soundcard	ෆයර්වයර් ශබ්ද කාඩ්පත	0.48118458774115425	0.880952
1153	Install, manage, and preview fonts	අකුරු ස්ථාපනය, කළමණාරනය සහ පුර්‍වදසුනName	0.4811802047188394	0.592857
1154	Downloads path:	බාගැනීම් මාර්ගය:	0.48115734214661643	1.0
1156	Natural Layout Settings	සාමාන්‍ය ආකෘති සැකසුම්	0.4811246696044691	0.680254
1157	Gameport controller	ක්‍රීඩා පෝර්ට් පාලකය	0.48111568044987507	0.415476
1158	Use a different & window manager:	වෙනත් කවුළු කළමනාකරුවෙක් භාවිත කරන්න (w):	0.4810791928234721	0.641457
1159	Max. pixel map table size	උපරිම. පික්සෙල සිතියම් වගු ප්‍රමාණය	0.48103435183293186	0.602564
1160	Media Sources	සංයුතිය තෝරන්න:	0.4810210269934032	0.535714
1162	CompactPCI central resource control	CompactPCI මධ්‍යම සම්පත් පාලනය	0.48098592695896514	0.775986
1163	Merges bookmarks installed by 3rd parties into the user's bookmarks	පරිශීලකගේ පොත්සලකුණු වලට තෙවන පාර්ශවයක් මගින් එක් කල පොත්සලකුණු සම්මුහුර්ත කරයි	0.48095854514394887	0.345221
1164	A cut & paste history utility	කැපීම් හා ඇලවීම් ඉතිහාස මෙවලමDescription	0.48094651286373846	0.595935
1165	Encrypted Container	ගුප්ත කේතනය කල බහාළුමක්	0.48091832020145375	0.75
1166	Change Profile	පැතිකඩ වෙනස් කරන්න	0.4809142767335288	0.842105
1167	Satellite data communication controller	චන්ද්‍රිකා දත්ත සන්නිවේදන පාලකය	0.4809138607524801	0.859375
1168	Removal of the active desktop theme is not allowed.	සක්‍රීය වැඩතල තේමාව ඉවත් කිරීමට අවසර නැත.	0.48087034133277484	0.423535
1169	High Private Use Surrogates	අධි පුද්ගලික භාවිත ප්‍රතිනිහිත	0.4808571283647325	0.831797
1170	Max. display list nesting level	උපරිම දර්ශන ලැයිස්තු නිඩායන මට්ටම	0.480806338833645	0.576287
1172	This is the root of the filesystem	මෙය ගොනු පද්ධතියේ මූලය වේComment	0.4807827296317555	0.364935
1173	Graphics Adaptor	චිත්‍රක අනුවර්තකය	0.48077149791060947	0.486928
1175	Style that uses the Apple Appearance Manager	ඇපල් පෙනුම පාලකය යොදාගන්නා රටාවක්Name	0.48076212938758545	0.599708
1176	Timestamp since when the view properties are valid	දසුන් වත්කම් සක්‍රීය වූ අවස්ථාවේ සිට වේලා මුද්‍රාව	0.48075839641387574	0.401961
1177	& Use the same proxy server for all protocols	සියලු නාමාවලි සඳහා එකම ප්‍රොක්සි සංග්‍රහකය භාවිත කරන්න (U)	0.48075360961956903	0.539241
1178	The KDE Crash Handler gives the user feedback if a program has crashed.	KDE බිඳවැටීම් හසුරුවනය විසින් වැඩසටහන් බිඳවැටුනු විට පරිශීලක ප්‍රතිචාරයක් ලබාගනී.	0.4807482743235596	0.582656
1179	Enabling this will cause the jvm to use KIO for network transport	මෙය සක්‍රීය කිරීම jvm විසින් ජාල ප්‍රවාහනය සඳහා KIO භාවිත කිරීමට සලස්වයි	0.4807168737897882	0.671856
1180	Close Other Tabs	අනෙකුත් ටැබ වසන්න@ action: inmenu	0.4807083588093519	0.544118
1181	Maximum file size:	උපරිම ගොනු ප්‍රමාණය: @ option: check	0.4806941787537653	0.783784
1182	Parity checking	සමානත්ව සෙවුම	0.4806907555903308	1.0
1183	Looking Glass	වීදුරු ලෙස පෙනෙනComment	0.4806815605261363	0.431548
1184	Memory write and invalidate	මතක ලිවීම හා අවලංගු කිරීම	0.4806352469022386	0.642857
1185	Decreasing Clouds	වලාකුලු අඩු වෙමින්weather forecast	0.4806123519083485	0.30873
1186	Draw grab bars below windows	කවුළු වලට පහළින් ඇදීමේ තීරු අඳින්න (r)	0.4806062525312882	0.339523
1188	Command-line tool for network-transparent operations	ජාල- අන්තර්ක්‍රියා සඳහා විධාන රේඛීය ආයුධය	0.4805521137436699	0.345463
1189	Remove Applet	සේවා තොරතුරු (සක්‍රීය සේවා නැත)	0.48052990838186815	0.390625
1190	Search interactively for domains and hosts	අන්තර්ක්‍රියාකාරී ලෙස වසම් හා ධාරක සඳහා සොයන්න	0.4804531571571715	0.857744
1191	Combobox popups:	සංයුක්ත කොටු පොප් අප්:	0.48042048027855344	0.717391
1193	Remove the selected scheme	තෝරාගත් තේමාව ඉවත් කරන්න	0.4803973239904735	0.805926
1194	Click this button to save the plugin policy to a zipped file. The file, named plugin_policy. tgz, will be saved to a location of your choice.	ප්ලගින ප්‍රතිපත්ති සිප් ගොනුවකට සුරැකීමට මෙම බොත්තම ක්ලික් කරන්න. ඔබ කැමති ස්ථානයක plugin_ policy. tgz නමැති ගොනුවක් සුරැකෙනු ඇත.	0.48034880857449025	0.602817
1195	Arguments for command	විධානයට තර්ක	0.4803252862475347	0.534965
1196	To add or remove titlebar buttons, simply drag items between the available item list and the titlebar preview. Similarly, drag items within the titlebar preview to re-position them.	සිරස්තල තීරුවේ බොත්තම් ඉවත් කිරීමට හෝ එක් කිරීමට, සරලව පවතින අයිතම ලැයිසතුවේ සිට සිරස්තල තීරුවේ පෙර දැක්ම වෙත අයිතම ඇදමන්න, ඊට සමානව, නැවත ස්ථාන ගත කිරීමටද සිරස්තල තීරුවේ පෙරදැක්ම තුළ අයිතම අදින්න.	0.48028904719103593	0.38875
